block_id,doc_id,block_type,content
Zurich_historic_en_b97,Zurich_historic_en,text,"Besides traditional festivals Sechseläuten and Knabenschiessen, several national singing, gymnastic and shooting festivals took place in Zurich, the national exhibitions of 1883 and 1939, and the Saffa in 1958. The Dada movement was founded in Zurich in 1916. Since 1936, June Festival Weeks (from 1997 Zurich Festival), since 1951 the Zurich Fest, since 1980 the Zurich Theater Spectacle, since 1991 the Street Parade, and since 2005 the Zurich Film Festival have been held."
Zurich_historic_en_b98,Zurich_historic_en,table_header,Year | 1408 | 1467 | 1529 | 1637 | 1671 | 1682 | 1762 | 1792 | 1812 | 1836
Zurich_historic_en_b99,Zurich_historic_en,table_row,"Year: Inhabitants. 1408: approx. 5,700. 1467: approx. 4,750. 1529: approx. 5,100. 1637: 8,621. 1671: 9,590. 1682: 11,110. 1762: 11,452. 1792: 10,734. 1812: 9,715. 1836: 14,243"
Zurich_historic_en_b100,Zurich_historic_en,table_header,Year | 1850 | 1870 b | 1888 | 1900 | 1910 | 1930 | 1950 | 1970 | 1990 | 2000
Zurich_historic_en_b101,Zurich_historic_en,table_row,"Year: Inhabitants. 1850: 41,585. 1870 b: 65,668. 1888: 103,862. 1900: 168,021. 1910: 215,488. 1930: 290,937. 1950: 390,020. 1970: 422,640. 1990: 365,043. 2000: 363,273"
Zurich_historic_en_b102,Zurich_historic_en,table_row,Year: Share of cantonal population. 1850: 16.6%. 1870 b: 23.1%. 1888: 30.8%. 1900: 39.0%. 1910: 42.8%. 1930: 47.1%. 1950: 50.2%. 1970: 38.2%. 1990: 31.0%. 2000: 29.1%
Zurich_historic_en_b103,Zurich_historic_en,table_row,Year: Language
Zurich_historic_en_b104,Zurich_historic_en,table_row,"Year: German. 1850: 100,220. 1870 b: 157,554. 1888: 195,371. 1900: 268,737. 1910: 355,471. 1930: 349,375. 1950: 281,317. 1970: 282,277"
Zurich_historic_en_b105,Zurich_historic_en,table_row,"Year: Italian. 1850: 1,164. 1870 b: 5,443. 1888: 11,861. 1900: 10,639. 1910: 15,121. 1930: 37,776. 1950: 24,948. 1970: 17,063"
Zurich_historic_en_b106,Zurich_historic_en,table_row,"Year: French. 1850: 1,386. 1870 b: 2,745. 1888: 3,752. 1900: 7,163. 1910: 12,063. 1930: 10,091. 1950: 7,953. 1970: 7,746"
Zurich_historic_en_b107,Zurich_historic_en,table_row,"Year: Other. 1850: 1,188. 1870 b: 2,279. 1888: 4,504. 1900: 4,398. 1910: 7,365. 1930: 25,398. 1950: 50,825. 1970: 56,187"
Zurich_historic_en_b108,Zurich_historic_en,table_row,"Year: Religion, denomination"
Zurich_historic_en_b109,Zurich_historic_en,table_row,"Year: Protestant. 1850: 38,890. 1870 b: 55,827. 1888: 79,603. 1900: 116,502. 1910: 139,649. 1930: 189,773. 1950: 253,224. 1970: 232,080. 1990: 148,820. 2000: 116,630"
Zurich_historic_en_b110,Zurich_historic_en,table_row,"Year: Catholic c. 1850: 2,744. 1870 b: 8,807. 1888: 21,680. 1900: 47,200. 1910: 65,938. 1930: 86,411. 1950: 117,376. 1970: 167,374. 1990: 141,190. 2000: 120,853"
Zurich_historic_en_b111,Zurich_historic_en,table_row,"Year: Other. 1850: 56. 1870 b: 1,654. 1888: 2,675. 1900: 4,319. 1910: 9,901. 1930: 14,753. 1950: 19,420. 1970: 23,186. 1990: 75,033. 2000: 125,790"
Zurich_historic_en_b112,Zurich_historic_en,table_row,Year: Nationality
Zurich_historic_en_b113,Zurich_historic_en,table_row,"Year: Swiss. 1850: 38,459. 1870 b: 56,509. 1888: 82,130. 1900: 121,612. 1910: 145,159. 1930: 247,128. 1950: 357,843. 1970: 348,643. 1990: 276,496. 2000: 256,887"
Zurich_historic_en_b114,Zurich_historic_en,table_row,"Year: Foreigners. 1850: 3,231. 1870 b: 9,779. 1888: 21,828. 1900: 46,409. 1910: 70,329. 1930: 43,809. 1950: 32,177. 1970: 73,997. 1990: 88,547. 2000: 106,386"
Zurich_historic_en_b115,Zurich_historic_en,image_caption,"Zurich from the west. Woodcut by an unknown artist, around 1540 (Central Library Zurich, Graphic Collection and Photo Archive)."
Zurich_historic_en_b116,Zurich_historic_en,image_caption,"Pair of bird-shaped fibulae from the richly furnished woman's grave on Bäckerstrasse, 6th century (Swiss National Museum, Zurich)."
Zurich_historic_en_b117,Zurich_historic_en,image_caption,"Oldest seal stamp of the city of Zurich, 1347 (State Archives Zurich, OBJ 19)."
Zurich_historic_en_b118,Zurich_historic_en,image_caption,"Initial of the ""Second Sworn Letter,"" 1373 (State Archives Zurich, C I, Nr. 536)."
Zurich_historic_en_b119,Zurich_historic_en,image_caption,"City view from the north, 1770. Copper engraving from the series Hundert Schweizer-Prospecte by Johann Balthasar Bullinger (Central Library Zurich, Department Maps and Panoramas)."
Zurich_historic_en_b120,Zurich_historic_en,image_caption,"Coat of arms of the South German Counts of Helfenstein. Detail from the coat of arms frieze in the painted festival hall of Jewish banker Mordechai ben Menachem in the house at Brunnenhof, around 1330 (Photography City Archaeology Zurich)."
Zurich_historic_en_b121,Zurich_historic_en,image_caption,"Commemorative sheet for the national exhibition 1883. Printed in the lithographers' cooperative’s working gallery Aussersihl, drawn by Ernst Conrad (Central Library Zurich, Graphic Collection and Photo Archive)."
Zurich_historic_en_b122,Zurich_historic_en,image_caption,"Poster of the Free Democratic Party for city and municipal council elections in 1928, designed by ad agency Max Dalang (Swiss Social Archive, Zurich, F Ob-0003-022)."
Zurich_historic_en_b123,Zurich_historic_en,image_caption,"Election poster of the Social Democratic Party of the city of Zurich, designed by Otto Baumberger, 1931 (Museum of Design Zurich, Poster Collection, Zurich University of the Arts)."
Zurich_historic_en_b124,Zurich_historic_en,image_caption,"Construction of Zurich water supply pipelines at Schanzengraben near the Botanical Garden of the University. Photograph by Eduard Schucht, 1885 (Building History Archive of the City of Zurich)."
Zurich_historic_en_b125,Zurich_historic_en,image_caption,"Sewer reform 1867. Sample plan of municipal engineering office for homeowners, 1867 (City Archive Zurich, Planning Archive)."
